================================================================================
LEARNED ADAPTER EXPERIMENT - LORA
================================================================================
Platform: hpc
Model A: meta-llama/Llama-3.1-8B-Instruct
Model B: mistralai/Mistral-7B-Instruct-v0.3
Log file: /projects/m000066/sujinesh/LatentWire/experimental/learning/runs/learned_adapters/lora_allgpus_20251101_010724.log

Loading models on hpc...
Using bfloat16 for H100
Using Flash Attention 2
Downloading shards:   0%|          | 0/4 [00:00<?, ?it/s]Downloading shards:   0%|          | 0/4 [00:00<?, ?it/s]Downloading shards: 100%|##########| 4/4 [00:00<00:00, 9015.16it/s]Downloading shards: 100%|##########| 4/4 [00:00<00:00, 9015.16it/s]

Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|##5       | 1/4 [00:00<00:01,  1.64it/s]Loading checkpoint shards:  25%|##5       | 1/4 [00:00<00:01,  1.64it/s]Loading checkpoint shards:  50%|#####     | 2/4 [00:01<00:01,  1.90it/s]Loading checkpoint shards:  50%|#####     | 2/4 [00:01<00:01,  1.90it/s]Loading checkpoint shards:  75%|#######5  | 3/4 [00:01<00:00,  2.01it/s]Loading checkpoint shards:  75%|#######5  | 3/4 [00:01<00:00,  2.01it/s]Loading checkpoint shards: 100%|##########| 4/4 [00:02<00:00,  2.03it/s]Loading checkpoint shards: 100%|##########| 4/4 [00:02<00:00,  2.03it/s]Loading checkpoint shards: 100%|##########| 4/4 [00:02<00:00,  1.97it/s]Loading checkpoint shards: 100%|##########| 4/4 [00:02<00:00,  1.97it/s]

Downloading shards:   0%|          | 0/3 [00:00<?, ?it/s]Downloading shards:   0%|          | 0/3 [00:00<?, ?it/s]Downloading shards: 100%|##########| 3/3 [00:00<00:00, 8192.00it/s]Downloading shards: 100%|##########| 3/3 [00:00<00:00, 8192.00it/s]

Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards:  33%|###3      | 1/3 [00:00<00:01,  1.93it/s]Loading checkpoint shards:  33%|###3      | 1/3 [00:00<00:01,  1.93it/s]Loading checkpoint shards:  67%|######6   | 2/3 [00:01<00:00,  2.00it/s]Loading checkpoint shards:  67%|######6   | 2/3 [00:01<00:00,  2.00it/s]Loading checkpoint shards: 100%|##########| 3/3 [00:01<00:00,  1.94it/s]Loading checkpoint shards: 100%|##########| 3/3 [00:01<00:00,  1.94it/s]Loading checkpoint shards: 100%|##########| 3/3 [00:01<00:00,  1.94it/s]Loading checkpoint shards: 100%|##########| 3/3 [00:01<00:00,  1.94it/s]


Training LoRAAdapter...

================================================================================
TRAINING CONFIGURATION
================================================================================
Total epochs: 5
Steps per epoch: 250
Total training steps: 1250
Batch size: 10
Gradient accumulation: 8 (effective batch: 80)
Learning rate: 5e-05
Alignment layers: [8, 16, 24]
================================================================================

  Step 10/250: Loss = 10.4648 (Gen: 10.2321, Contr: 2.3061, Align: 90.2336, Uniform: -0.7794)
  Step 20/250: Loss = 10.4430 (Gen: 10.2083, Contr: 2.3038, Align: 88.6257, Uniform: -0.7905)
  Step 30/250: Loss = 10.4170 (Gen: 10.1798, Contr: 2.3054, Align: 88.9855, Uniform: -0.8021)
  Step 40/250: Loss = 10.4194 (Gen: 10.1798, Contr: 2.3061, Align: 89.6281, Uniform: -0.8008)
  Step 50/250: Loss = 10.4345 (Gen: 10.1927, Contr: 2.3057, Align: 89.3487, Uniform: -0.7965)
  Step 60/250: Loss = 10.4386 (Gen: 10.1945, Contr: 2.3050, Align: 90.8752, Uniform: -0.7864)
  Step 70/250: Loss = 10.4294 (Gen: 10.1829, Contr: 2.3056, Align: 90.4307, Uniform: -0.7881)
  Step 80/250: Loss = 10.4243 (Gen: 10.1755, Contr: 2.3059, Align: 89.9943, Uniform: -0.7878)
  Step 90/250: Loss = 10.4109 (Gen: 10.1598, Contr: 2.3058, Align: 88.5367, Uniform: -0.7857)
  [ 40.0%] Step  100/250 | Loss: 10.3932 (Gen: 10.1398, Contr: 2.3057, Align: 87.2728, Uniform: -0.7868) | ContrW: 0.120 | LR: 4.93e-05 | GradNorm: 0.000 | 0.38 steps/s | ETA: 6.6m
  [ 40.0%] Step  100/250 | Loss: 10.3932 (Gen: 10.1398, Contr: 2.3057, Align: 87.2728, Uniform: -0.7868) | ContrW: 0.120 | LR: 4.93e-05 | GradNorm: 0.000 | 0.38 steps/s | ETA: 6.6m
  Step 110/250: Loss = 10.3879 (Gen: 10.1322, Contr: 2.3057, Align: 88.5077, Uniform: -0.7857)
  Step 120/250: Loss = 10.3846 (Gen: 10.1265, Contr: 2.3063, Align: 90.4419, Uniform: -0.7866)
  Step 130/250: Loss = 10.3774 (Gen: 10.1171, Contr: 2.3061, Align: 89.1247, Uniform: -0.7831)
  Step 140/250: Loss = 10.3623 (Gen: 10.0996, Contr: 2.3060, Align: 88.4685, Uniform: -0.7827)
  Step 150/250: Loss = 10.3531 (Gen: 10.0882, Contr: 2.3060, Align: 89.5439, Uniform: -0.7838)
  Step 160/250: Loss = 10.3367 (Gen: 10.0694, Contr: 2.3060, Align: 88.7991, Uniform: -0.7835)
  Step 170/250: Loss = 10.3216 (Gen: 10.0520, Contr: 2.3060, Align: 89.1547, Uniform: -0.7825)
  Step 180/250: Loss = 10.3091 (Gen: 10.0372, Contr: 2.3059, Align: 88.2578, Uniform: -0.7815)
  Step 190/250: Loss = 10.2968 (Gen: 10.0226, Contr: 2.3060, Align: 87.9964, Uniform: -0.7806)
  [ 80.0%] Step  200/250 | Loss: 10.2856 (Gen: 10.0090, Contr: 2.3062, Align: 87.5465, Uniform: -0.7795) | ContrW: 0.140 | LR: 4.69e-05 | GradNorm: 3.484 | 0.38 steps/s | ETA: 2.2m
  [ 80.0%] Step  200/250 | Loss: 10.2856 (Gen: 10.0090, Contr: 2.3062, Align: 87.5465, Uniform: -0.7795) | ContrW: 0.140 | LR: 4.69e-05 | GradNorm: 3.484 | 0.38 steps/s | ETA: 2.2m
