split,variant,seed,pass_gate,matched_accuracy,target_accuracy,same_byte_structured_text_accuracy,best_destructive_control,best_destructive_control_accuracy,candidate_derangement_accuracy,matched_minus_target,matched_minus_best_destructive,matched_minus_same_byte_text,paired_ci95_low_vs_target
validation,matched_fourier_anchor_syndrome,47,True,0.38461538461538464,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.27424749163879597,0.20066889632107024,0.14046822742474918,0.11036789297658867,0.03678929765886291,0.06688963210702341
validation,matched_fourier_anchor_syndrome,53,True,0.3879598662207358,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.26755852842809363,0.19732441471571907,0.14381270903010035,0.12040133779264217,0.040133779264214076,0.07357859531772576
validation,matched_fourier_anchor_syndrome,59,True,0.3879598662207358,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.2709030100334448,0.19732441471571907,0.14381270903010035,0.117056856187291,0.040133779264214076,0.08185618729096991
validation,matched_fourier_anchor_syndrome,61,True,0.3879598662207358,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.2508361204013378,0.19732441471571907,0.14381270903010035,0.137123745819398,0.040133779264214076,0.07182274247491639
validation,matched_fourier_anchor_syndrome,67,True,0.3879598662207358,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.2508361204013378,0.19732441471571907,0.14381270903010035,0.137123745819398,0.040133779264214076,0.07357859531772576
validation,anchor_id_shuffle,47,False,0.22408026755852842,0.24414715719063546,0.34782608695652173,shuffled_source_packet,0.3076923076923077,0.27759197324414714,-0.020066889632107038,-0.08361204013377929,-0.12374581939799331,-0.09540133779264214
validation,anchor_id_shuffle,53,False,0.2408026755852843,0.24414715719063546,0.34782608695652173,shuffled_source_packet,0.2608695652173913,0.2508361204013378,-0.0033444816053511683,-0.02006688963210701,-0.10702341137123744,-0.07023411371237458
validation,anchor_id_shuffle,59,False,0.23411371237458195,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.3076923076923077,0.24414715719063546,-0.010033444816053505,-0.07357859531772576,-0.11371237458193978,-0.07867892976588628
validation,anchor_id_shuffle,61,False,0.2140468227424749,0.24414715719063546,0.34782608695652173,target_derived_sidecar,0.2508361204013378,0.23411371237458195,-0.030100334448160543,-0.03678929765886288,-0.13377926421404682,-0.10033444816053512
validation,anchor_id_shuffle,67,False,0.26755852842809363,0.24414715719063546,0.34782608695652173,random_same_byte_packet,0.24749163879598662,0.1939799331103679,0.02341137123745818,0.02006688963210701,-0.0802675585284281,-0.048578595317725744
