experiment_id,model,method,baseline,trace_id,prompt_id,task,seed,L_bf16,L_static,L_method,recoverable_gap,no_gap_flag,recovery_unclipped,recovery_clipped_optional,tokens_generated,final_decode_position,notes
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top1,static_1pct,6,opencompass_AIME2025_I_6,AIME-2025,,0.0056167178009764035,0.0069364109458056045,0.007730553127431705,0.001328002429473063,False,-0.6023990762971612,0.0,512,10000,perplexity_bf16=1.0056325211341712; perplexity_static=1.0069605235636443; perplexity_method=1.0077605110004793
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top10,static_1pct,6,opencompass_AIME2025_I_6,AIME-2025,,0.0056167178009764035,0.0069364109458056045,0.0074757892795754705,0.001328002429473063,False,-0.40909502923795116,0.0,512,10000,perplexity_bf16=1.0056325211341712; perplexity_static=1.0069605235636443; perplexity_method=1.0075038027563576
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top5,static_1pct,6,opencompass_AIME2025_I_6,AIME-2025,,0.0056167178009764035,0.0069364109458056045,0.008357850966521155,0.001328002429473063,False,-1.078576149834236,0.0,512,10000,perplexity_bf16=1.0056325211341712; perplexity_static=1.0069605235636443; perplexity_method=1.0083928753109959
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,static_top10,static_1pct,6,opencompass_AIME2025_I_6,AIME-2025,,0.0056167178009764035,0.0069364109458056045,0.005832793046911755,0.001328002429473063,False,0.8363589049721233,0.8363589049721233,512,10000,perplexity_bf16=1.0056325211341712; perplexity_static=1.0069605235636443; perplexity_method=1.0058498369059299
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top1,static_1pct,7,opencompass_AIME2025_I_7,AIME-2025,,0.0021103488284735794,0.0063783493927503515,0.006742416611241531,0.0042861571992298675,False,-0.08549931220660567,0.0,512,10000,perplexity_bf16=1.0021125771818211; perplexity_static=1.006398734381051; perplexity_method=1.0067651978735945
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top10,static_1pct,7,opencompass_AIME2025_I_7,AIME-2025,,0.0021103488284735794,0.0063783493927503515,0.0042731861449385455,0.0042861571992298675,False,0.4937768399763942,0.4937768399763942,512,10000,perplexity_bf16=1.0021125771818211; perplexity_static=1.006398734381051; perplexity_method=1.0042823292235732
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top5,static_1pct,7,opencompass_AIME2025_I_7,AIME-2025,,0.0021103488284735794,0.0063783493927503515,0.006430067607658074,0.0042861571992298675,False,-0.012143859773632304,0.0,512,10000,perplexity_bf16=1.0021125771818211; perplexity_static=1.006398734381051; perplexity_method=1.0064507848730462
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,static_top10,static_1pct,7,opencompass_AIME2025_I_7,AIME-2025,,0.0021103488284735794,0.0063783493927503515,0.00408238455996579,0.0042861571992298675,False,0.5384789756798898,0.5384789756798898,512,10000,perplexity_bf16=1.0021125771818211; perplexity_static=1.006398734381051; perplexity_method=1.0040907288428067
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top1,static_1pct,8,opencompass_AIME2025_I_8,AIME-2025,,0.11780112134129615,0.2001414910822794,0.19864603552740484,0.0965552414054549,False,0.018905723757300597,0.018905723757300597,512,10000,perplexity_bf16=1.1250203465795172; perplexity_static=1.2215755879849721; perplexity_method=1.2197501412636411
00_four_model_drift,Granite/Nemotron/DeepSeek/Falcon,m11b_top10,static_1pct,8,opencompass_AIME2025_I_8,AIME-2025,,0.11780112134129615,0.2001414910822794,0.17327406772073628,0.0965552414054549,False,0.3353894408225412,0.3353894408225412,512,10000,perplexity_bf16=1.1250203465795172; perplexity_static=1.2215755879849721; perplexity_method=1.1891919795615111
