
=========================================
Starting pipeline at Wed Sep 17 17:00:11 PDT 2025
=========================================


=========================================
TRAIN + PER-EPOCH EVAL
=========================================


=========================================
EPOCH 1/20
=========================================

/projects/m000066/sujinesh/LatentWire/.venv/lib/python3.9/site-packages/transformers/utils/hub.py:128: FutureWarning: Using `TRANSFORMERS_CACHE` is deprecated and will be removed in v5 of Transformers. Use `HF_HOME` instead.
  warnings.warn(
Loading dataset subset...
Loading SQuAD subset...
Downloading shards:   0%|          | 0/4 [00:00<?, ?it/s]Downloading shards: 100%|██████████| 4/4 [00:00<00:00, 3291.59it/s]
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:01<00:05,  1.99s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:03<00:02,  1.41s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:03<00:01,  1.22s/it]Loading checkpoint shards: 100%|██████████| 4/4 [00:04<00:00,  1.09it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:04<00:00,  1.11s/it]
Downloading shards:   0%|          | 0/4 [00:00<?, ?it/s]Downloading shards: 100%|██████████| 4/4 [00:00<00:00, 3703.58it/s]
Loading checkpoint shards:   0%|          | 0/4 [00:00<?, ?it/s]Loading checkpoint shards:  25%|██▌       | 1/4 [00:01<00:03,  1.02s/it]Loading checkpoint shards:  50%|█████     | 2/4 [00:02<00:02,  1.03s/it]Loading checkpoint shards:  75%|███████▌  | 3/4 [00:02<00:00,  1.05it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:03<00:00,  1.22it/s]Loading checkpoint shards: 100%|██████████| 4/4 [00:03<00:00,  1.13it/s]
Llama hidden size: 4096, Qwen hidden size: 3584
[WARN] t=0 alignment failed: t=0 mismatch: got 12366, expected 60704
[WARN] t=0 alignment failed: t=0 mismatch: got 12095, expected 59604
Initialized adapter colorizers from LM embedding stats.
⚠️  No valid checkpoint found to resume; starting fresh.
Epoch 1/1
Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
Starting from v4.46, the `logits` model output will have the same type as the model (except at train time, where it will always be FP32)
  step  10/715 | grad_norm=166.29 | sec/step~7.15 | keep=1.00 | K=6 | llama: tf=12.6861 first=16.8604 kCE=9.6815 KD=3.4636 man=0.0002 | scale_pen(llama)=0.0000e+00 | qwen: tf=13.6073 first=15.4215 kCE=14.1200 KD=4.2464 man=0.0003 | scale_pen(qwen)=0.0000e+00 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  20/715 | grad_norm=310.46 | sec/step~6.98 | keep=1.00 | K=6 | llama: tf=12.1705 first=17.9069 kCE=10.1247 KD=3.5619 man=0.0001 | scale_pen(llama)=0.0000e+00 | qwen: tf=13.2634 first=17.2776 kCE=14.9148 KD=4.0892 man=0.0003 | scale_pen(qwen)=0.0000e+00 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  30/715 | grad_norm=477.17 | sec/step~7.98 | keep=1.00 | K=6 | llama: tf=11.6041 first=19.3755 kCE=9.4703 KD=3.6562 man=0.0001 | scale_pen(llama)=0.0000e+00 | qwen: tf=12.3526 first=17.2713 kCE=13.7359 KD=5.1783 man=0.0003 | scale_pen(qwen)=0.0000e+00 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  40/715 | grad_norm=110.19 | sec/step~8.67 | keep=1.00 | K=6 | llama: tf=12.6236 first=15.8053 kCE=8.9456 KD=3.6832 man=0.0002 | scale_pen(llama)=3.1974e-12 | qwen: tf=11.9169 first=13.9786 kCE=13.6730 KD=4.8131 man=0.0003 | scale_pen(qwen)=5.6843e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  50/715 | grad_norm=236.95 | sec/step~8.50 | keep=1.00 | K=6 | llama: tf=13.4921 first=16.7068 kCE=9.4903 KD=3.6476 man=0.0002 | scale_pen(llama)=3.1974e-12 | qwen: tf=11.4199 first=14.9367 kCE=13.3030 KD=4.7567 man=0.0003 | scale_pen(qwen)=5.6843e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  60/715 | grad_norm=373.69 | sec/step~6.95 | keep=1.00 | K=6 | llama: tf=12.4709 first=15.5647 kCE=9.1319 KD=3.3607 man=0.0002 | scale_pen(llama)=3.1974e-12 | qwen: tf=11.8448 first=13.7399 kCE=13.8090 KD=4.3552 man=0.0003 | scale_pen(qwen)=5.6843e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  70/715 | grad_norm=42.47 | sec/step~6.72 | keep=1.00 | K=6 | llama: tf=12.1340 first=17.7504 kCE=9.1099 KD=3.9649 man=0.0001 | scale_pen(llama)=8.8818e-14 | qwen: tf=11.7615 first=17.1614 kCE=13.8677 KD=4.3268 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  80/715 | grad_norm=96.60 | sec/step~7.61 | keep=1.00 | K=6 | llama: tf=13.1093 first=16.1095 kCE=8.8153 KD=3.5871 man=0.0002 | scale_pen(llama)=8.8818e-14 | qwen: tf=11.3258 first=15.1586 kCE=13.6949 KD=4.2865 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  90/715 | grad_norm=159.17 | sec/step~8.79 | keep=1.00 | K=6 | llama: tf=12.8442 first=16.2470 kCE=8.7295 KD=3.1861 man=0.0002 | scale_pen(llama)=8.8818e-14 | qwen: tf=12.1319 first=15.8034 kCE=13.9118 KD=4.5659 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  100/715 | grad_norm=15.69 | sec/step~6.51 | keep=1.00 | K=6 | llama: tf=12.7411 first=15.4305 kCE=8.8354 KD=3.9041 man=0.0001 | scale_pen(llama)=2.2737e-13 | qwen: tf=10.4342 first=14.5906 kCE=13.2079 KD=4.0537 man=0.0003 | scale_pen(qwen)=0.0000e+00 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  110/715 | grad_norm=57.11 | sec/step~8.10 | keep=1.00 | K=6 | llama: tf=11.9329 first=15.7089 kCE=8.8683 KD=3.4300 man=0.0001 | scale_pen(llama)=2.2737e-13 | qwen: tf=12.0068 first=15.1998 kCE=13.6402 KD=4.4312 man=0.0003 | scale_pen(qwen)=0.0000e+00 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  120/715 | grad_norm=94.80 | sec/step~7.20 | keep=1.00 | K=6 | llama: tf=12.1045 first=14.0350 kCE=9.7377 KD=3.9981 man=0.0002 | scale_pen(llama)=2.2737e-13 | qwen: tf=11.3256 first=13.7910 kCE=13.0130 KD=4.7170 man=0.0003 | scale_pen(qwen)=0.0000e+00 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  130/715 | grad_norm=6.66 | sec/step~7.86 | keep=1.00 | K=6 | llama: tf=12.6470 first=15.8385 kCE=8.3437 KD=3.3324 man=0.0002 | scale_pen(llama)=5.1159e-13 | qwen: tf=11.9039 first=15.2439 kCE=14.8705 KD=4.3289 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  140/715 | grad_norm=41.87 | sec/step~8.07 | keep=1.00 | K=6 | llama: tf=13.0534 first=16.0103 kCE=9.1912 KD=3.5197 man=0.0002 | scale_pen(llama)=5.1159e-13 | qwen: tf=12.7510 first=16.5282 kCE=14.0217 KD=4.6224 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  150/715 | grad_norm=77.36 | sec/step~8.21 | keep=1.00 | K=6 | llama: tf=11.7582 first=14.8064 kCE=8.9769 KD=3.4992 man=0.0001 | scale_pen(llama)=5.1159e-13 | qwen: tf=12.7828 first=13.9911 kCE=13.4224 KD=5.3332 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  160/715 | grad_norm=113.22 | sec/step~7.55 | keep=1.00 | K=6 | llama: tf=13.1197 first=15.5230 kCE=8.6590 KD=3.6011 man=0.0002 | scale_pen(llama)=1.7195e-12 | qwen: tf=12.7227 first=15.4933 kCE=13.9887 KD=4.0317 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  170/715 | grad_norm=42.97 | sec/step~6.94 | keep=1.00 | K=6 | llama: tf=11.9801 first=15.9942 kCE=8.8659 KD=3.8538 man=0.0001 | scale_pen(llama)=1.7195e-12 | qwen: tf=12.1958 first=15.3608 kCE=13.7327 KD=4.5879 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  180/715 | grad_norm=84.55 | sec/step~7.75 | keep=1.00 | K=6 | llama: tf=12.9086 first=13.8378 kCE=7.7719 KD=3.1531 man=0.0002 | scale_pen(llama)=1.7195e-12 | qwen: tf=9.4499 first=12.0569 kCE=13.4851 KD=4.1003 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  190/715 | grad_norm=128.74 | sec/step~6.69 | keep=1.00 | K=6 | llama: tf=12.8286 first=16.7847 kCE=7.9578 KD=3.9540 man=0.0001 | scale_pen(llama)=1.7195e-12 | qwen: tf=13.2843 first=16.6342 kCE=14.2440 KD=4.7548 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  200/715 | grad_norm=39.00 | sec/step~7.26 | keep=1.00 | K=6 | llama: tf=12.4218 first=15.3131 kCE=7.7421 KD=3.2855 man=0.0002 | scale_pen(llama)=5.6843e-14 | qwen: tf=12.0851 first=14.5528 kCE=13.9116 KD=4.0437 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  210/715 | grad_norm=82.17 | sec/step~7.52 | keep=1.00 | K=6 | llama: tf=12.0899 first=13.8398 kCE=7.3135 KD=3.0049 man=0.0002 | scale_pen(llama)=5.6843e-14 | qwen: tf=10.7005 first=13.2757 kCE=13.8130 KD=3.8696 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  220/715 | grad_norm=153.41 | sec/step~7.09 | keep=1.00 | K=6 | llama: tf=12.3460 first=15.3095 kCE=8.1569 KD=3.4517 man=0.0001 | scale_pen(llama)=5.6843e-14 | qwen: tf=12.8386 first=14.5526 kCE=13.9902 KD=4.4050 man=0.0003 | scale_pen(qwen)=3.1974e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  230/715 | grad_norm=18.86 | sec/step~8.21 | keep=1.00 | K=6 | llama: tf=12.0317 first=14.5133 kCE=7.8992 KD=3.0063 man=0.0001 | scale_pen(llama)=2.5899e-12 | qwen: tf=11.7504 first=13.0846 kCE=13.4171 KD=4.2873 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
  step  240/715 | grad_norm=53.30 | sec/step~7.38 | keep=1.00 | K=6 | llama: tf=11.7967 first=15.8559 kCE=7.8658 KD=3.6840 man=0.0001 | scale_pen(llama)=2.5899e-12 | qwen: tf=12.6040 first=14.7594 kCE=14.1100 KD=4.7298 man=0.0003 | scale_pen(qwen)=1.4211e-14 | K=6 tau=1.25 | stats=[llama: rms_raw~0.0106 rms_cal~0.0106 embed_rms~0.01058; qwen: rms_raw~0.0137 rms_cal~0.0136 embed_rms~0.01364]
